ACNH67_001689-T1	XP_011134319.1	38.2	68	39	2	220	287	216	280	7.39e-07	50.1	XP_011134319.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_001691-T1	XP_011129314.1	28.1	363	241	7	283	638	136	485	1.29e-34	140	XP_011129314.1 trehalose-6-phosphate synthase [Gregarina niphandrodes]
ACNH67_001691-T1	XP_011131701.1	26.3	407	257	17	207	597	136	515	7.70e-24	106	XP_011131701.1 trehalose-6-phosphate synthase [Gregarina niphandrodes]
ACNH67_001692-T1	XP_011134403.1	31.8	211	116	6	1707	1903	1410	1606	1.78e-12	70.9	XP_011134403.1 ATG carboxy-terminal domain protein [Gregarina niphandrodes]
ACNH67_001695-T1	XP_011134047.1	59.5	37	15	0	68	104	111	147	1.71e-11	55.1	XP_011134047.1 hypothetical protein GNI_081900 [Gregarina niphandrodes]
ACNH67_001696-T1	XP_011134039.1	32.5	670	334	18	32	628	24	648	2.29e-72	244	XP_011134039.1 putative eukaryotic membrane protein [Gregarina niphandrodes]
ACNH67_001697-T1	XP_011130096.1	33.7	279	174	5	94	368	438	709	5.94e-43	158	XP_011130096.1 CRAL/TRIO domain protein [Gregarina niphandrodes]
ACNH67_001701-T1	XP_011133122.1	33.0	315	202	6	113	425	6	313	1.64e-30	117	XP_011133122.1 hypothetical protein GNI_163630 [Gregarina niphandrodes]
ACNH67_001702-T1	XP_011129907.1	38.4	258	147	5	11	262	6	257	3.50e-55	180	XP_011129907.1 CAF1 family ribonuclease [Gregarina niphandrodes]
ACNH67_001703-T1	XP_011129640.1	50.2	263	129	1	8	270	5	265	6.75e-82	249	XP_011129640.1 putative 26S proteasome non-ATPase regulatory subunit 6, partial [Gregarina niphandrodes]
ACNH67_001703-T1	XP_011129639.1	36.8	57	36	0	339	395	7	63	3.33e-06	42.4	XP_011129639.1 putative proteasome regulatory subunit Rpn7/26S proteasome subunit 6, PINT domain protein, partial [Gregarina niphandrodes]
ACNH67_001708-T1	XP_011131573.1	26.5	132	86	3	706	830	293	420	1.00e-06	51.6	XP_011131573.1 hypothetical protein GNI_113320 [Gregarina niphandrodes]
ACNH67_001709-T1	XP_011134435.1	69.2	266	82	0	1	266	1	266	1.45e-142	399	XP_011134435.1 glucosamine-6-phosphate deaminase [Gregarina niphandrodes]
ACNH67_001714-T1	XP_011129654.1	55.4	466	199	4	54	513	19	481	1.33e-172	493	XP_011129654.1 aldehyde dehydrogenase [Gregarina niphandrodes]
ACNH67_001716-T1	XP_011130570.1	30.7	391	206	9	1	384	1	333	5.21e-51	173	XP_011130570.1 putative RNA polymerase subunit [Gregarina niphandrodes]
ACNH67_001720-T1	XP_011129478.1	31.4	194	111	7	50	224	12	202	2.73e-21	87.8	XP_011129478.1 DTW domain protein [Gregarina niphandrodes]
ACNH67_001721-T1	XP_011134030.1	87.2	141	18	0	1	141	1	141	6.81e-88	253	XP_011134030.1 Rab GTPase family 11 (Rab11)-like protein [Gregarina niphandrodes]
ACNH67_001721-T1	XP_011130028.1	53.6	140	64	1	7	146	4	142	7.66e-49	156	XP_011130028.1 Rab GTPase family 2 protein [Gregarina niphandrodes]
ACNH67_001721-T1	XP_011129581.1	52.5	139	66	0	8	146	7	145	1.52e-46	148	XP_011129581.1 small GTPase family Rab subfamily protein [Gregarina niphandrodes]
ACNH67_001721-T1	XP_011128707.1	49.0	147	70	2	5	146	7	153	7.54e-46	147	XP_011128707.1 small GTPase family Rab subfamily protein [Gregarina niphandrodes]
ACNH67_001721-T1	XP_011132229.1	50.4	141	65	2	11	146	9	149	4.11e-43	140	XP_011132229.1 small GTPase family Rab subfamily protein [Gregarina niphandrodes]
ACNH67_001721-T1	XP_011129565.1	47.1	136	71	1	10	145	13	147	2.36e-36	122	XP_011129565.1 small GTPase family Rab subfamily protein [Gregarina niphandrodes]
ACNH67_001721-T1	XP_011130778.1	42.4	139	77	2	7	142	10	148	3.65e-35	118	XP_011130778.1 Rab-related GTPase family protein [Gregarina niphandrodes]
ACNH67_001721-T1	XP_011130694.1	35.8	137	86	1	11	145	46	182	8.55e-33	113	XP_011130694.1 Rab-related GTPase family protein [Gregarina niphandrodes]
ACNH67_001721-T1	XP_011129583.1	57.1	56	24	0	8	63	1	56	8.53e-15	62.8	XP_011129583.1 Rab GTPase family 1 protein, partial [Gregarina niphandrodes]
ACNH67_001721-T1	XP_011129582.1	57.1	56	24	0	8	63	10	65	1.62e-14	62.8	XP_011129582.1 Ras-related protein Rab, partial [Gregarina niphandrodes]
ACNH67_001722-T1	XP_011131838.1	43.9	734	313	14	1	639	1	730	3.41e-189	550	XP_011131838.1 phenylalanyl-tRNA synthetase beta subunit [Gregarina niphandrodes]
ACNH67_001723-T1	XP_011130546.1	29.3	1630	719	40	199	1465	1867	3426	4.22e-151	511	XP_011130546.1 putative guanylyl cyclase [Gregarina niphandrodes]
ACNH67_001723-T1	XP_011133204.1	31.5	1007	515	18	491	1463	1619	2484	4.35e-120	416	XP_011133204.1 putative guanylyl cyclase [Gregarina niphandrodes]
ACNH67_001724-T1	XP_011130546.1	21.1	1296	858	32	146	1384	77	1265	5.44e-28	121	XP_011130546.1 putative guanylyl cyclase [Gregarina niphandrodes]
ACNH67_001724-T1	XP_011133204.1	23.6	432	262	9	985	1384	491	886	1.32e-15	80.9	XP_011133204.1 putative guanylyl cyclase [Gregarina niphandrodes]
ACNH67_001724-T1	XP_011133203.1	31.0	129	81	2	201	329	141	261	4.52e-12	68.6	XP_011133203.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_001724-T1	XP_011133279.1	22.0	350	213	8	199	493	7	351	4.63e-11	65.9	XP_011133279.1 E1-E2 ATPase [Gregarina niphandrodes]
ACNH67_001725-T1	XP_011132126.1	35.4	511	292	12	20	520	63	545	1.94e-51	184	XP_011132126.1 calreticulin family protein [Gregarina niphandrodes]
ACNH67_001726-T1	XP_011129372.1	44.2	717	344	12	3	675	123	827	1.38e-175	520	XP_011129372.1 chloride channel, protein ClC [Gregarina niphandrodes]
ACNH67_001727-T1	XP_011134110.1	55.0	409	151	2	1	376	1	409	2.37e-144	413	XP_011134110.1 mannose-1-phosphate guanyltransferase beta [Gregarina niphandrodes]
ACNH67_001728-T1	XP_011130739.1	59.8	97	38	1	1	97	172	267	5.07e-35	121	XP_011130739.1 putative ribosome biogenesis protein [Gregarina niphandrodes]
ACNH67_001729-T1	XP_011128924.1	64.7	430	149	2	3	429	2	431	2.08e-216	603	XP_011128924.1 histone deacetylase [Gregarina niphandrodes]
ACNH67_001737-T1	XP_011134101.1	45.6	169	91	1	14	181	13	181	1.17e-49	162	XP_011134101.1 MED6 mediator sub complex component [Gregarina niphandrodes]
ACNH67_001738-T1	XP_011132596.1	53.9	228	102	3	71	295	27	254	3.05e-72	241	XP_011132596.1 uracil-DNA glycosylase, partial [Gregarina niphandrodes]
ACNH67_001739-T1	XP_011129291.1	40.9	350	187	7	26	371	37	370	3.20e-79	246	XP_011129291.1 integrin beta [Gregarina niphandrodes]
ACNH67_001739-T1	XP_011130048.1	38.5	265	159	3	46	307	79	342	4.51e-59	196	XP_011130048.1 integrin beta chain [Gregarina niphandrodes]
ACNH67_001739-T1	XP_011130052.1	35.5	304	183	4	16	307	25	327	1.44e-56	189	XP_011130052.1 integrin beta chain [Gregarina niphandrodes]
ACNH67_001739-T1	XP_011128980.1	36.8	302	175	7	16	304	24	322	3.94e-55	185	XP_011128980.1 integrin beta chain [Gregarina niphandrodes]
ACNH67_001739-T1	XP_011134211.1	30.3	277	164	10	56	309	21	291	2.68e-31	120	XP_011134211.1 putative integrin beta [Gregarina niphandrodes]
ACNH67_001739-T1	XP_011134212.1	32.6	95	62	2	56	150	21	113	1.07e-13	65.1	XP_011134212.1 hypothetical protein GNI_018660, partial [Gregarina niphandrodes]
ACNH67_001740-T1	XP_011129291.1	41.2	347	190	7	28	373	37	370	1.10e-79	247	XP_011129291.1 integrin beta [Gregarina niphandrodes]
ACNH67_001740-T1	XP_011130048.1	40.6	254	147	3	56	306	87	339	2.87e-55	186	XP_011130048.1 integrin beta chain [Gregarina niphandrodes]
ACNH67_001740-T1	XP_011128980.1	36.2	337	189	5	56	367	71	406	1.63e-53	180	XP_011128980.1 integrin beta chain [Gregarina niphandrodes]
ACNH67_001740-T1	XP_011130052.1	39.1	271	161	3	45	312	61	330	9.39e-53	178	XP_011130052.1 integrin beta chain [Gregarina niphandrodes]
ACNH67_001740-T1	XP_011134211.1	32.5	289	162	9	58	322	21	300	2.27e-33	125	XP_011134211.1 putative integrin beta [Gregarina niphandrodes]
ACNH67_001740-T1	XP_011134212.1	35.8	95	59	2	58	152	21	113	3.47e-16	72.0	XP_011134212.1 hypothetical protein GNI_018660, partial [Gregarina niphandrodes]
ACNH67_001740-T1	XP_011132381.1	28.2	174	100	7	61	211	22	193	5.94e-08	52.0	XP_011132381.1 hypothetical protein GNI_135410 [Gregarina niphandrodes]
ACNH67_001742-T1	XP_011131695.1	51.2	719	269	16	1	686	1	670	1.29e-212	624	XP_011131695.1 LNS2 (lipin/Ned1/Smp2) protein [Gregarina niphandrodes]
ACNH67_001746-T1	XP_011130473.1	28.9	266	173	6	161	417	107	365	8.48e-24	102	XP_011130473.1 alpha/beta hydrolase family protein [Gregarina niphandrodes]
ACNH67_001747-T1	XP_011129487.1	35.7	571	327	16	4	553	54	605	2.37e-86	283	XP_011129487.1 putative DNA topoisomerase III [Gregarina niphandrodes]
ACNH67_001747-T1	XP_011129488.1	44.7	304	160	5	259	558	3	302	5.83e-86	267	XP_011129488.1 DNA topoisomerase [Gregarina niphandrodes]
ACNH67_001747-T1	XP_011129489.1	49.8	243	121	1	1	243	56	297	2.49e-78	247	XP_011129489.1 DNA topoisomerase [Gregarina niphandrodes]
ACNH67_001748-T1	XP_011130344.1	28.5	638	332	23	162	752	135	695	3.05e-48	180	XP_011130344.1 transcriptional repressor TCF25 [Gregarina niphandrodes]
ACNH67_001752-T1	XP_011128809.1	37.3	630	358	11	1	601	1	622	8.47e-133	412	XP_011128809.1 EXS family protein [Gregarina niphandrodes]
ACNH67_001753-T1	XP_011132023.1	62.0	221	81	1	148	368	1	218	2.74e-85	269	XP_011132023.1 nicotinate phosphoribosyltransferase [Gregarina niphandrodes]
ACNH67_001753-T1	XP_011132024.1	58.7	92	38	0	428	519	1	92	1.28e-31	118	XP_011132024.1 putative nicotinate phosphoribosyltransferase [Gregarina niphandrodes]
ACNH67_001758-T1	XP_011133243.1	25.1	750	406	22	394	1067	31	700	4.15e-49	189	XP_011133243.1 DEAD/DEAH box helicase [Gregarina niphandrodes]
ACNH67_001758-T1	XP_011134247.1	23.5	596	278	18	524	1046	1	491	1.17e-22	102	XP_011134247.1 DEAD/DEAH box helicase [Gregarina niphandrodes]
ACNH67_001758-T1	XP_011132478.1	36.1	97	54	2	925	1013	362	458	1.62e-08	57.4	XP_011132478.1 putative ATP-dependent RNA helicase [Gregarina niphandrodes]
ACNH67_001759-T1	XP_011130969.1	49.6	119	54	3	170	288	1242	1354	4.33e-23	102	XP_011130969.1 dual specificity phosphatase, catalytic domain protein [Gregarina niphandrodes]
ACNH67_001760-T1	XP_011129314.1	39.3	356	203	5	182	528	132	483	1.89e-72	251	XP_011129314.1 trehalose-6-phosphate synthase [Gregarina niphandrodes]
ACNH67_001760-T1	XP_011131701.1	25.9	721	455	23	13	674	16	716	1.92e-55	204	XP_011131701.1 trehalose-6-phosphate synthase [Gregarina niphandrodes]
ACNH67_001762-T1	XP_011132321.1	48.9	231	115	3	431	660	221	449	3.55e-26	112	XP_011132321.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_001762-T1	XP_011128467.1	33.1	148	89	5	512	652	363	507	4.82e-06	47.8	XP_011128467.1 hypothetical protein GNI_001380 [Gregarina niphandrodes]
ACNH67_001762-T1	XP_011133391.1	27.1	129	93	1	513	640	69	197	5.57e-06	47.0	XP_011133391.1 hypothetical protein GNI_176040 [Gregarina niphandrodes]
ACNH67_001762-T1	XP_011130168.1	26.1	142	97	4	512	649	923	1060	2.39e-05	45.8	XP_011130168.1 inner membrane complex protein [Gregarina niphandrodes]
ACNH67_001762-T1	XP_011130676.1	29.5	122	70	4	537	648	193	308	8.22e-05	43.9	XP_011130676.1 hypothetical protein GNI_086710 [Gregarina niphandrodes]
ACNH67_001764-T1	XP_011131492.1	43.0	430	231	5	91	512	24	447	1.56e-103	316	XP_011131492.1 putative cytosol aminopeptidase [Gregarina niphandrodes]
ACNH67_001767-T1	XP_011132806.1	22.6	159	83	4	215	373	166	284	3.99e-04	40.0	XP_011132806.1 phosphatidate cytidylyltransferase [Gregarina niphandrodes]
ACNH67_001768-T1	XP_011130878.1	28.0	737	443	17	2604	3285	4	707	2.24e-63	231	XP_011130878.1 ASCH domain protein [Gregarina niphandrodes]
ACNH67_001768-T1	XP_011132481.1	26.7	397	207	16	52	418	24	366	9.11e-23	105	XP_011132481.1 putative zinc finger in N-recognin [Gregarina niphandrodes]
ACNH67_001772-T1	XP_011129294.1	52.6	213	92	2	1765	1977	1175	1378	3.14e-47	184	XP_011129294.1 hypothetical protein GNI_036110 [Gregarina niphandrodes]
ACNH67_001774-T1	XP_011130853.1	43.0	309	163	6	5	305	3	306	9.10e-66	207	XP_011130853.1 putative short chain dehydrogenase [Gregarina niphandrodes]
ACNH67_001776-T1	XP_011128902.1	46.2	325	171	3	1	323	1	323	7.62e-84	254	XP_011128902.1 syntaxin [Gregarina niphandrodes]
ACNH67_001778-T1	XP_011128904.1	37.5	563	328	7	3	561	2	544	5.54e-115	350	XP_011128904.1 putative PRP19-like protein [Gregarina niphandrodes]
ACNH67_001780-T1	XP_011131731.1	50.2	707	303	8	33	716	4	684	1.72e-222	647	XP_011131731.1 MCM2/3/5 family protein [Gregarina niphandrodes]
ACNH67_001780-T1	XP_011132638.1	36.2	497	248	10	232	718	241	678	2.43e-75	259	XP_011132638.1 putative DNA replication licensing factor MCM5 [Gregarina niphandrodes]
ACNH67_001780-T1	XP_011132184.1	34.5	472	277	7	232	700	397	839	4.98e-71	252	XP_011132184.1 putative DNA helicase [Gregarina niphandrodes]
ACNH67_001780-T1	XP_011129669.1	30.2	566	344	7	154	707	172	698	1.20e-67	239	XP_011129669.1 putative minichromosome maintenance family protein [Gregarina niphandrodes]
ACNH67_001780-T1	XP_011131035.1	30.4	615	318	16	150	707	185	746	4.71e-59	214	XP_011131035.1 putative DNA replication licensing factor MCM7 [Gregarina niphandrodes]
ACNH67_001780-T1	XP_011130642.1	32.1	424	216	6	312	727	390	749	8.99e-48	181	XP_011130642.1 MCM2/3/5 family protein [Gregarina niphandrodes]
ACNH67_001781-T1	XP_011133035.1	64.8	108	37	1	286	393	232	338	3.71e-38	144	XP_011133035.1 helicase [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011133035.1	45.5	686	304	7	1	665	354	990	1.34e-181	540	XP_011133035.1 helicase [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011132110.1	44.1	372	196	8	2	369	151	514	5.71e-90	289	XP_011132110.1 DEAD-box RNA helicase [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011128708.1	41.8	385	207	8	2	380	192	565	7.49e-84	276	XP_011128708.1 putative DEAD box ATP-dependent RNA helicase [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011134114.1	38.9	393	220	7	3	382	212	597	1.83e-73	247	XP_011134114.1 helicase [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011129018.1	37.5	379	203	7	1	353	546	916	9.76e-64	226	XP_011129018.1 RNA helicase [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011131625.1	32.9	337	212	4	4	338	64	388	6.43e-53	185	XP_011131625.1 ATP-dependent RNA helicase eIF4A [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011130971.1	33.8	325	210	4	3	327	146	465	5.84e-51	183	XP_011130971.1 putative DEAD box ATP-dependent RNA helicase [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011134057.1	34.4	358	219	9	2	348	154	506	6.61e-49	178	XP_011134057.1 putative RNA helicase [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011129036.1	30.5	348	230	5	2	349	90	425	6.39e-46	167	XP_011129036.1 putative DEAD box ATP-dependent RNA helicase [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011130260.1	28.7	373	233	8	3	352	113	475	5.26e-31	125	XP_011130260.1 helicase [Gregarina niphandrodes]
ACNH67_001782-T1	XP_011132459.1	26.0	219	117	8	4	177	33	251	8.53e-10	59.7	XP_011132459.1 helicase [Gregarina niphandrodes]
ACNH67_001784-T1	XP_011129486.1	35.6	376	212	8	22	391	21	372	2.19e-68	218	XP_011129486.1 TBC domain protein [Gregarina niphandrodes]
ACNH67_001787-T1	XP_011132745.1	55.6	507	223	2	1	506	1	506	8.74e-203	571	XP_011132745.1 hexokinase [Gregarina niphandrodes]
ACNH67_001787-T1	XP_011132594.1	43.4	472	249	9	46	506	11	475	2.12e-114	345	XP_011132594.1 hexokinase [Gregarina niphandrodes]
ACNH67_001787-T1	XP_011130933.1	38.2	463	273	8	54	508	1	458	1.43e-96	298	XP_011130933.1 hexokinase, partial [Gregarina niphandrodes]
ACNH67_001787-T1	XP_011132941.1	35.2	409	262	3	99	506	34	440	1.50e-85	269	XP_011132941.1 hexokinase [Gregarina niphandrodes]
ACNH67_001787-T1	XP_011129065.1	36.9	426	222	13	98	503	58	456	1.47e-75	243	XP_011129065.1 hexokinase [Gregarina niphandrodes]
ACNH67_001788-T1	XP_011131000.1	21.2	1296	824	32	12	1200	21	1226	4.38e-18	88.6	XP_011131000.1 putative viral A-type inclusion protein [Gregarina niphandrodes]
ACNH67_001790-T1	XP_011129176.1	37.4	222	139	0	191	412	46	267	2.96e-36	132	XP_011129176.1 hypothetical protein GNI_031600 [Gregarina niphandrodes]
ACNH67_001791-T1	XP_011132941.1	36.2	401	250	4	65	461	6	404	5.10e-77	245	XP_011132941.1 hexokinase [Gregarina niphandrodes]
ACNH67_001791-T1	XP_011132745.1	31.8	421	262	9	45	449	46	457	1.11e-62	209	XP_011132745.1 hexokinase [Gregarina niphandrodes]
ACNH67_001791-T1	XP_011130933.1	33.6	417	265	7	53	458	1	416	1.98e-57	195	XP_011130933.1 hexokinase, partial [Gregarina niphandrodes]
ACNH67_001791-T1	XP_011132594.1	29.9	432	286	10	45	462	11	439	9.50e-46	164	XP_011132594.1 hexokinase [Gregarina niphandrodes]
ACNH67_001792-T1	XP_011131496.1	37.9	269	157	6	9	274	2	263	3.98e-61	192	XP_011131496.1 aldose 1-epimerase [Gregarina niphandrodes]
ACNH67_001793-T1	XP_011134376.1	40.2	112	60	1	15	126	2	106	8.96e-20	87.0	XP_011134376.1 RING finger protein [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011131625.1	75.9	378	90	1	17	394	26	402	1.17e-207	574	XP_011131625.1 ATP-dependent RNA helicase eIF4A [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011128822.1	55.4	379	165	2	16	391	11	388	1.64e-143	411	XP_011128822.1 DEAD box ATP-dependent RNA helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011129036.1	38.3	392	235	4	7	394	40	428	2.86e-89	274	XP_011129036.1 putative DEAD box ATP-dependent RNA helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011134380.1	33.9	383	240	9	23	394	39	419	2.22e-67	218	XP_011134380.1 DEAD-box ATP-dependent RNA helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011132110.1	35.2	383	227	8	26	394	124	499	7.14e-61	204	XP_011132110.1 DEAD-box RNA helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011128702.1	33.5	388	229	10	26	393	25	403	9.24e-59	195	XP_011128702.1 RNA helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011134114.1	34.9	372	225	5	35	392	193	561	9.28e-59	199	XP_011134114.1 helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011128708.1	32.7	361	219	6	26	370	165	517	4.54e-55	190	XP_011128708.1 putative DEAD box ATP-dependent RNA helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011129018.1	32.6	368	215	6	35	372	529	893	3.22e-52	185	XP_011129018.1 RNA helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011133035.1	31.7	378	244	6	16	381	318	693	6.42e-50	178	XP_011133035.1 helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011134057.1	31.5	378	239	8	19	379	121	495	1.57e-46	165	XP_011134057.1 putative RNA helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011134116.1	27.7	364	248	7	26	376	11	372	8.26e-41	152	XP_011134116.1 helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011134124.1	25.3	411	240	5	27	377	2	405	2.93e-34	130	XP_011134124.1 helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011129879.1	24.4	479	227	6	29	375	47	522	2.35e-30	120	XP_011129879.1 helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011134618.1	37.5	104	65	0	267	370	442	545	1.28e-18	85.9	XP_011134618.1 helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011129242.1	26.8	198	124	5	21	198	142	338	7.19e-14	71.2	XP_011129242.1 helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011131157.1	41.3	80	47	0	291	370	361	440	1.54e-11	63.5	XP_011131157.1 helicase [Gregarina niphandrodes]
ACNH67_001796-T1	XP_011133314.1	27.5	91	53	1	35	112	64	154	2.32e-04	41.2	XP_011133314.1 RNA helicase [Gregarina niphandrodes]
ACNH67_001797-T1	XP_011131623.1	69.2	237	68	1	12	248	1	232	5.97e-106	304	XP_011131623.1 putative vacuolar ATP synthase subunit D [Gregarina niphandrodes]
ACNH67_001808-T1	XP_011132221.1	43.5	423	228	6	11	424	3	423	4.84e-105	317	XP_011132221.1 putative histone-binding protein [Gregarina niphandrodes]
ACNH67_001811-T1	XP_011132584.1	35.9	259	159	5	209	464	3	257	3.80e-47	162	XP_011132584.1 1-acyl-sn-glycerol-3-phosphate acyltransferase [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011133550.1	80.9	387	74	0	7	393	1	387	1.84e-228	626	XP_011133550.1 putative 26S proteasome regulatory ATPase subunit [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011130217.1	52.0	298	142	1	82	378	26	323	2.54e-100	299	XP_011130217.1 26S proteasome regulatory subunit [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011134083.1	47.8	316	158	2	55	363	79	394	2.16e-96	291	XP_011134083.1 26S proteasome regulatory subunit S10b-like AAA+ ATPase, partial [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011131325.1	45.6	331	178	2	54	383	104	433	2.23e-96	293	XP_011131325.1 26S proteasome ATPase regulatory subunit 4 [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011132076.1	46.0	322	174	0	50	371	34	355	1.19e-93	283	XP_011132076.1 26S proteasome regulatory subunit S10b-like AAA+ ATPase [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011134256.1	41.6	365	190	2	42	383	57	421	4.66e-92	281	XP_011134256.1 26S protease regulatory subunit 6A-like protein [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011129863.1	43.3	238	132	2	133	370	184	418	9.64e-58	199	XP_011129863.1 putative cell division protein 48 [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011128817.1	38.7	256	156	1	106	360	657	912	2.25e-52	185	XP_011128817.1 AAA family ATPase [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011134591.1	38.6	251	148	3	133	378	312	561	7.16e-46	166	XP_011134591.1 ATP-dependent metalloprotease [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011131698.1	34.6	228	142	4	130	354	620	843	5.35e-39	146	XP_011131698.1 ATPase [Gregarina niphandrodes]
ACNH67_001812-T1	XP_011131880.1	37.0	246	141	5	133	364	98	343	2.25e-38	144	XP_011131880.1 putative N-ethylmaleimide sensitive protein [Gregarina niphandrodes]
ACNH67_001822-T1	XP_011131699.1	53.4	73	28	1	321	393	110	176	7.27e-22	90.1	XP_011131699.1 RING finger protein [Gregarina niphandrodes]
ACNH67_001825-T1	XP_011131254.1	54.4	476	203	7	2	476	3	465	1.31e-161	464	XP_011131254.1 decarboxylating 6-phosphogluconate dehydrogenase [Gregarina niphandrodes]
ACNH67_001827-T1	XP_011131553.1	65.6	227	74	1	36	262	13	235	2.87e-110	317	XP_011131553.1 proteasome subunit beta type [Gregarina niphandrodes]
ACNH67_001828-T1	XP_011128599.1	29.4	1053	439	24	548	1309	423	1462	6.14e-106	369	XP_011128599.1 hypothetical protein GNI_005230 [Gregarina niphandrodes]
ACNH67_001828-T1	XP_011128598.1	37.5	267	107	8	1356	1619	7	216	8.33e-36	134	XP_011128598.1 hypothetical protein GNI_005220 [Gregarina niphandrodes]
ACNH67_001829-T1	XP_011128596.1	54.8	619	200	12	10	597	17	586	1.27e-194	560	XP_011128596.1 protein phosphatase 2C [Gregarina niphandrodes]
ACNH67_001834-T1	XP_011128710.1	40.1	656	272	13	59	612	136	772	1.11e-140	426	XP_011128710.1 tRNA-dihydrouridine synthase [Gregarina niphandrodes]
ACNH67_001836-T1	XP_011131416.1	50.3	149	63	1	178	326	212	349	3.12e-42	148	XP_011131416.1 putative impact protein [Gregarina niphandrodes]
ACNH67_001838-T1	XP_011129089.1	33.5	849	415	15	355	1195	344	1050	1.01e-123	418	XP_011129089.1 ion channel protein, partial [Gregarina niphandrodes]
ACNH67_001838-T1	XP_011129090.1	39.8	430	202	9	1291	1715	14	391	2.25e-86	287	XP_011129090.1 hypothetical protein GNI_027850 [Gregarina niphandrodes]
ACNH67_001838-T1	XP_011133602.1	31.7	356	176	8	1865	2160	1	349	1.59e-51	184	XP_011133602.1 acyltransferase [Gregarina niphandrodes]
ACNH67_001841-T1	XP_011129200.1	37.0	297	127	7	83	340	23	298	6.96e-48	161	XP_011129200.1 putative RNA-binding nova protein, partial [Gregarina niphandrodes]
ACNH67_001845-T1	XP_011128716.1	28.4	6327	3152	159	1	5900	1	5381	0.0	2019	XP_011128716.1 amine-terminal region of chorein, A TM vesicle-mediated sorter [Gregarina niphandrodes]
ACNH67_001849-T1	XP_011132091.1	31.8	66	43	1	359	422	452	517	5.17e-04	40.0	XP_011132091.1 hypothetical protein GNI_128700 [Gregarina niphandrodes]
ACNH67_001850-T1	XP_011132553.1	37.3	343	191	9	1	343	2	320	4.24e-67	212	XP_011132553.1 putative DNA replication factor C subunit Rfc5 [Gregarina niphandrodes]
ACNH67_001851-T1	XP_011133305.1	56.4	282	113	5	1	281	1	273	1.56e-89	271	XP_011133305.1 putative CCCH-type Zn-finger protein [Gregarina niphandrodes]
ACNH67_001853-T1	XP_011133582.1	43.2	574	212	11	5	473	24	588	3.98e-143	422	XP_011133582.1 glutathione-disulfide reductase [Gregarina niphandrodes]
ACNH67_001853-T1	XP_011130662.1	34.6	520	260	18	6	459	4	509	5.88e-71	233	XP_011130662.1 thioredoxin reductase [Gregarina niphandrodes]
ACNH67_001854-T1	XP_011130357.1	35.7	244	154	2	48	290	47	288	1.07e-40	147	XP_011130357.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_001854-T1	XP_011133304.1	25.9	379	257	11	48	418	35	397	6.47e-27	109	XP_011133304.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_001854-T1	XP_011132998.1	30.2	169	109	4	256	418	352	517	2.01e-12	66.6	XP_011132998.1 nucleoside transporter [Gregarina niphandrodes]
ACNH67_001854-T1	XP_011134472.1	30.5	151	90	4	264	414	264	399	8.81e-12	64.3	XP_011134472.1 nucleoside transporter [Gregarina niphandrodes]
